evento,divipola,municipio,departamento,fecha
CRECIENTE SUBITA,19517,PAEZ,CAUCA,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,19622,ROSAS,CAUCA,2022-10-22T00:00:00.000
CRECIENTE SUBITA,19622,ROSAS,CAUCA,2022-10-22T00:00:00.000
INUNDACION,19532,PATIA,CAUCA,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,19532,PATIA,CAUCA,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,19290,FLORENCIA,CAUCA,2022-10-21T00:00:00.000
AVENIDA TORRENCIAL,19392,LA SIERRA,CAUCA,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,19075,BALBOA,CAUCA,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,13001,CARTAGENA,BOLIVAR,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,54520,PAMPLONITA,NORTE DE SANTANDER,2022-10-21T00:00:00.000
MOVIMIENTO EN MASA,54051,ARBOLEDAS,NORTE DE SANTANDER,2022-10-20T00:00:00.000
CRECIENTE SUBITA,54003,ABREGO,NORTE DE SANTANDER,2022-10-21T00:00:00.000
INUNDACION,25436,MANTA,CUNDINAMARCA,2022-10-22T00:00:00.000
INUNDACION,25293,GACHALA,CUNDINAMARCA,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,25839,UBALA,CUNDINAMARCA,2022-10-22T00:00:00.000
VENDAVAL,19807,TIMBIO,CAUCA,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,19693,SAN SEBASTIAN,CAUCA,2022-10-21T00:00:00.000
INUNDACION,20060,BOSCONIA,CESAR,2022-10-23T00:00:00.000
MOVIMIENTO EN MASA,17495,NORCASIA,CALDAS,2022-10-23T00:00:00.000
INUNDACION,8296,GALAPA,ATLANTICO,2022-10-23T00:00:00.000
MOVIMIENTO EN MASA,17873,VILLAMARIA,CALDAS,2022-10-23T00:00:00.000
MOVIMIENTO EN MASA,25513,PACHO,CUNDINAMARCA,2022-10-22T00:00:00.000
INUNDACION,20178,CHIRIGUANA,CESAR,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,63401,LA TEBAIDA,QUINDIO,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,17272,FILADELFIA,CALDAS,2022-10-22T00:00:00.000
VENDAVAL,17486,NEIRA,CALDAS,2022-10-22T00:00:00.000
INUNDACION,47692,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,2022-10-23T00:00:00.000
INUNDACION,19585,PURACE,CAUCA,2022-10-22T00:00:00.000
AVENIDA TORRENCIAL,17442,MARMATO,CALDAS,2022-10-23T00:00:00.000
MOVIMIENTO EN MASA,25377,LA CALERA,CUNDINAMARCA,2022-10-22T00:00:00.000
INUNDACION,25799,TENJO,CUNDINAMARCA,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,25258,EL PEÑON,CUNDINAMARCA,2022-10-23T00:00:00.000
INUNDACION,15693,SANTA ROSA DE VITERBO,BOYACA,2022-10-15T00:00:00.000
INUNDACION,15272,FIRAVITOBA,BOYACA,2022-10-19T00:00:00.000
INUNDACION,15632,SABOYA,BOYACA,2022-10-23T00:00:00.000
INUNDACION,15806,TIBASOSA,BOYACA,2022-10-23T00:00:00.000
INUNDACION,15491,NOBSA,BOYACA,2022-10-23T00:00:00.000
INUNDACION,15763,SOTAQUIRA,BOYACA,2022-10-24T00:00:00.000
CRECIENTE SUBITA,19418,LOPEZ DE MICAY,CAUCA,2022-10-24T00:00:00.000
MOVIMIENTO EN MASA,66682,SANTA ROSA DE CABAL,RISARALDA,2022-10-24T00:00:00.000
INUNDACION,5607,RETIRO,ANTIOQUIA,2022-10-22T00:00:00.000
CRECIENTE SUBITA,5045,APARTADO,ANTIOQUIA,2022-10-16T00:00:00.000
MOVIMIENTO EN MASA,5467,MONTEBELLO,ANTIOQUIA,2022-10-23T00:00:00.000
CRECIENTE SUBITA,25653,SAN CAYETANO,CUNDINAMARCA,2022-10-23T00:00:00.000
MOVIMIENTO EN MASA,25653,SAN CAYETANO,CUNDINAMARCA,2022-10-23T00:00:00.000
MOVIMIENTO EN MASA,25596,QUIPILE,CUNDINAMARCA,2022-10-23T00:00:00.000
INUNDACION,25200,COGUA,CUNDINAMARCA,2022-10-23T00:00:00.000
INUNDACION,25745,SIMIJACA,CUNDINAMARCA,2022-10-23T00:00:00.000
INUNDACION,25320,GUADUAS,CUNDINAMARCA,2022-10-24T00:00:00.000
MOVIMIENTO EN MASA,25258,EL PEÑON,CUNDINAMARCA,2022-10-23T00:00:00.000
INUNDACION,25799,TENJO,CUNDINAMARCA,2022-10-22T00:00:00.000
INUNDACION,25377,LA CALERA,CUNDINAMARCA,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,41396,LA PLATA,HUILA,2022-10-16T00:00:00.000
CRECIENTE SUBITA,41551,PITALITO,HUILA,2022-10-19T00:00:00.000
MOVIMIENTO EN MASA,5088,BELLO,ANTIOQUIA,2022-10-25T00:00:00.000
INUNDACION,20011,AGUACHICA,CESAR,2022-10-24T00:00:00.000
INUNDACION,68255,EL PLAYON,SANTANDER,2022-10-22T00:00:00.000
MOVIMIENTO EN MASA,68344,HATO,SANTANDER,2022-10-25T00:00:00.000
CRECIENTE SUBITA,47980,ZONA BANANERA,MAGDALENA,2022-10-25T00:00:00.000
INUNDACION,44650,SAN JUAN DEL CESAR,LA GUAJIRA,2022-10-25T00:00:00.000
INUNDACION,44430,MAICAO,LA GUAJIRA,2022-10-25T00:00:00.000
INUNDACION,47555,PLATO,MAGDALENA,2022-11-08T00:00:00.000
INUNDACION,8001,BARRANQUILLA,ATLANTICO,2022-10-23T00:00:00.000
MOVIMIENTO EN MASA,25524,PANDI,CUNDINAMARCA,2022-10-25T00:00:00.000
MOVIMIENTO EN MASA,68705,SANTA BARBARA,SANTANDER,2022-10-24T00:00:00.000
CRECIENTE SUBITA,25402,LA VEGA,CUNDINAMARCA,2022-10-25T00:00:00.000
CRECIENTE SUBITA,25402,LA VEGA,CUNDINAMARCA,2022-10-25T00:00:00.000
CRECIENTE SUBITA,25402,LA VEGA,CUNDINAMARCA,2022-10-25T00:00:00.000
CRECIENTE SUBITA,76233,DAGUA,VALLE DEL CAUCA,2022-10-26T00:00:00.000
INUNDACION,44098,DISTRACCION,LA GUAJIRA,2022-10-07T00:00:00.000
MOVIMIENTO EN MASA,41016,AIPE,HUILA,2022-10-26T00:00:00.000
MOVIMIENTO EN MASA,41676,SANTA MARIA,HUILA,2022-10-25T00:00:00.000
MOVIMIENTO EN MASA,41660,SALADOBLANCO,HUILA,2022-10-25T00:00:00.000
CRECIENTE SUBITA,76233,DAGUA,VALLE DEL CAUCA,2022-10-26T00:00:00.000
MOVIMIENTO EN MASA,76233,DAGUA,VALLE DEL CAUCA,2022-10-26T00:00:00.000
INUNDACION,76109,BUENAVENTURA,VALLE DEL CAUCA,2022-10-26T00:00:00.000
INUNDACION,76364,JAMUNDI,VALLE DEL CAUCA,2022-10-26T00:00:00.000
INUNDACION,76377,LA CUMBRE,VALLE DEL CAUCA,2022-10-27T00:00:00.000
VENDAVAL,76828,TRUJILLO,VALLE DEL CAUCA,2022-10-26T00:00:00.000
CRECIENTE SUBITA,76892,YUMBO,VALLE DEL CAUCA,2022-10-27T00:00:00.000
INUNDACION,5480,MUTATA,ANTIOQUIA,2022-10-26T00:00:00.000
INUNDACION,5250,EL BAGRE,ANTIOQUIA,2022-10-26T00:00:00.000
INUNDACION,5120,CACERES,ANTIOQUIA,2022-10-21T00:00:00.000
INUNDACION,68190,CIMITARRA,SANTANDER,2022-10-26T00:00:00.000
INUNDACION,68615,RIONEGRO,SANTANDER,2022-10-26T00:00:00.000
MOVIMIENTO EN MASA,19130,CAJIBIO,CAUCA,2022-10-26T00:00:00.000
INUNDACION,19622,ROSAS,CAUCA,2022-10-26T00:00:00.000
INUNDACION,25486,NEMOCON,CUNDINAMARCA,2022-10-27T00:00:00.000
CRECIENTE SUBITA,25402,LA VEGA,CUNDINAMARCA,2022-10-26T00:00:00.000
CRECIENTE SUBITA,13212,CORDOBA,BOLIVAR,2022-10-14T00:00:00.000
INUNDACION,13140,CALAMAR,BOLIVAR,2022-08-20T00:00:00.000
MOVIMIENTO EN MASA,25662,SAN JUAN DE RIO SECO,CUNDINAMARCA,2022-10-26T00:00:00.000
INUNDACION,25662,SAN JUAN DE RIO SECO,CUNDINAMARCA,2022-10-26T00:00:00.000
MOVIMIENTO EN MASA,25867,VIANI,CUNDINAMARCA,2022-10-27T00:00:00.000
INUNDACION,25769,SUBACHOQUE,CUNDINAMARCA,2022-10-27T00:00:00.000
INUNDACION,19785,SUCRE,CAUCA,2022-10-20T00:00:00.000
CRECIENTE SUBITA,76248,EL CERRITO,VALLE DEL CAUCA,2022-10-27T00:00:00.000
INUNDACION,5858,VEGACHI,ANTIOQUIA,2022-10-27T00:00:00.000
MOVIMIENTO EN MASA,5858,VEGACHI,ANTIOQUIA,2022-10-27T00:00:00.000
INUNDACION,5467,MONTEBELLO,ANTIOQUIA,2022-10-27T00:00:00.000
INUNDACION,5250,EL BAGRE,ANTIOQUIA,2022-10-26T00:00:00.000
CRECIENTE SUBITA,76248,EL CERRITO,VALLE DEL CAUCA,2022-10-27T00:00:00.000
INUNDACION,5858,VEGACHI,ANTIOQUIA,2022-10-27T00:00:00.000
MOVIMIENTO EN MASA,5858,VEGACHI,ANTIOQUIA,2022-10-27T00:00:00.000
INUNDACION,5467,MONTEBELLO,ANTIOQUIA,2022-10-27T00:00:00.000
CRECIENTE SUBITA,5895,ZARAGOZA,ANTIOQUIA,2022-10-28T00:00:00.000
MOVIMIENTO EN MASA,5895,ZARAGOZA,ANTIOQUIA,2022-10-28T00:00:00.000
INUNDACION,5490,NECOCLI,ANTIOQUIA,2022-10-26T00:00:00.000
INUNDACION,5649,SAN CARLOS,ANTIOQUIA,2022-10-24T00:00:00.000
CRECIENTE SUBITA,63548,PIJAO,QUINDIO,2022-10-28T00:00:00.000
MOVIMIENTO EN MASA,27361,ISTMINA,CHOCO,2022-10-20T00:00:00.000
INUNDACION,20250,EL PASO,CESAR,2022-10-27T00:00:00.000
MOVIMIENTO EN MASA,5604,REMEDIOS,ANTIOQUIA,2022-10-27T00:00:00.000
MOVIMIENTO EN MASA,5895,ZARAGOZA,ANTIOQUIA,2022-10-26T00:00:00.000
MOVIMIENTO EN MASA,5670,SAN ROQUE,ANTIOQUIA,2022-10-21T00:00:00.000
MOVIMIENTO EN MASA,54720,SARDINATA,NORTE DE SANTANDER,2022-10-27T00:00:00.000
MOVIMIENTO EN MASA,54172,CHINACOTA,NORTE DE SANTANDER,2022-10-28T00:00:00.000
MOVIMIENTO EN MASA,54498,OCAÑA,NORTE DE SANTANDER,2022-10-27T00:00:00.000
MOVIMIENTO EN MASA,54670,SAN CALIXTO,NORTE DE SANTANDER,2022-10-27T00:00:00.000
INUNDACION,54051,ARBOLEDAS,NORTE DE SANTANDER,2022-10-28T00:00:00.000
MOVIMIENTO EN MASA,54720,SARDINATA,NORTE DE SANTANDER,2022-10-28T00:00:00.000
MOVIMIENTO EN MASA,54385,LA ESPERANZA,NORTE DE SANTANDER,2022-10-27T00:00:00.000
MOVIMIENTO EN MASA,54003,ABREGO,NORTE DE SANTANDER,2022-10-27T00:00:00.000
CRECIENTE SUBITA,19455,MIRANDA,CAUCA,2022-10-28T00:00:00.000
INUNDACION,50001,VILLAVICENCIO,META,2022-10-28T00:00:00.000
CRECIENTE SUBITA,25402,LA VEGA,CUNDINAMARCA,2022-10-28T00:00:00.000
MOVIMIENTO EN MASA,73411,LIBANO,TOLIMA,2022-10-29T00:00:00.000
INUNDACION,5615,RIONEGRO,ANTIOQUIA,2022-10-28T00:00:00.000
INUNDACION,25245,EL COLEGIO,CUNDINAMARCA,2022-10-27T00:00:00.000
INUNDACION,25377,LA CALERA,CUNDINAMARCA,2022-10-27T00:00:00.000
INUNDACION,25506,VENECIA,CUNDINAMARCA,2022-10-27T00:00:00.000
INUNDACION,25322,GUASCA,CUNDINAMARCA,2022-10-27T00:00:00.000
CRECIENTE SUBITA,19743,SILVIA,CAUCA,2022-10-28T00:00:00.000
CRECIENTE SUBITA,19743,SILVIA,CAUCA,2022-10-28T00:00:00.000
MOVIMIENTO EN MASA,19743,SILVIA,CAUCA,2022-10-28T00:00:00.000
MOVIMIENTO EN MASA,20570,PUEBLO BELLO,CESAR,2022-10-28T00:00:00.000
AVENIDA TORRENCIAL,17013,AGUADAS,CALDAS,2022-10-28T00:00:00.000
AVENIDA TORRENCIAL,19760,SOTARA,CAUCA,2022-10-29T00:00:00.000
MOVIMIENTO EN MASA,19821,TORIBIO,CAUCA,2022-10-28T00:00:00.000
CRECIENTE SUBITA,25653,SAN CAYETANO,CUNDINAMARCA,2022-10-29T00:00:00.000
MOVIMIENTO EN MASA,25053,ARBELAEZ,CUNDINAMARCA,2022-10-29T00:00:00.000
INUNDACION,25797,TENA,CUNDINAMARCA,2022-10-29T00:00:00.000
CRECIENTE SUBITA,25841,UBAQUE,CUNDINAMARCA,2022-10-29T00:00:00.000
CRECIENTE SUBITA,25740,SIBATE,CUNDINAMARCA,2022-10-29T00:00:00.000
MOVIMIENTO EN MASA,52687,SAN LORENZO,NARIÑO,2022-10-21T00:00:00.000
MOVIMIENTO EN MASA,52399,LA UNION,NARIÑO,2022-10-20T00:00:00.000
MOVIMIENTO EN MASA,52687,SAN LORENZO,NARIÑO,2022-10-21T00:00:00.000
MOVIMIENTO EN MASA,52693,SAN PABLO,NARIÑO,2022-10-27T00:00:00.000
INUNDACION,13458,MONTECRISTO,BOLIVAR,2022-10-28T00:00:00.000
MOVIMIENTO EN MASA,73870,VILLAHERMOSA,TOLIMA,2022-10-30T00:00:00.000
MOVIMIENTO EN MASA,15092,BETEITIVA,BOYACA,2022-03-20T00:00:00.000
MOVIMIENTO EN MASA,15185,CHITARAQUE,BOYACA,2022-03-28T00:00:00.000
MOVIMIENTO EN MASA,15212,COPER,BOYACA,2022-03-21T00:00:00.000
AVENIDA TORRENCIAL,5125,CAICEDO,ANTIOQUIA,2022-10-28T00:00:00.000
MOVIMIENTO EN MASA,5042,SANTAFE DE ANTIOQUIA,ANTIOQUIA,2022-10-26T00:00:00.000
MOVIMIENTO EN MASA,5209,CONCORDIA,ANTIOQUIA,2022-10-28T00:00:00.000
MOVIMIENTO EN MASA,47980,ZONA BANANERA,MAGDALENA,2022-10-31T00:00:00.000
INUNDACION,19001,POPAYAN,CAUCA,2022-10-31T00:00:00.000
MOVIMIENTO EN MASA,19001,POPAYAN,CAUCA,2022-10-31T00:00:00.000
MOVIMIENTO EN MASA,54001,CUCUTA,NORTE DE SANTANDER,2022-10-30T00:00:00.000
MOVIMIENTO EN MASA,19100,BOLIVAR,CAUCA,2022-10-27T00:00:00.000
VENDAVAL,19300,GUACHENE,CAUCA,2022-10-08T00:00:00.000
MOVIMIENTO EN MASA,19392,LA SIERRA,CAUCA,2022-10-27T00:00:00.000
MOVIMIENTO EN MASA,19785,SUCRE,CAUCA,2022-05-25T00:00:00.000
MOVIMIENTO EN MASA,41799,TELLO,HUILA,2022-10-29T00:00:00.000
CRECIENTE SUBITA,19450,MERCADERES,CAUCA,2022-10-24T00:00:00.000
VENDAVAL,19807,TIMBIO,CAUCA,2022-11-01T00:00:00.000
INUNDACION,19450,MERCADERES,CAUCA,2022-10-28T00:00:00.000
INUNDACION,20228,CURUMANI,CESAR,2022-11-01T00:00:00.000
INUNDACION,20011,AGUACHICA,CESAR,2022-11-01T00:00:00.000
INUNDACION,47245,EL BANCO,MAGDALENA,2022-10-30T00:00:00.000
INUNDACION,76100,BOLIVAR,VALLE DEL CAUCA,2022-10-02T00:00:00.000
MOVIMIENTO EN MASA,25245,EL COLEGIO,CUNDINAMARCA,2022-10-29T00:00:00.000
MOVIMIENTO EN MASA,25245,EL COLEGIO,CUNDINAMARCA,2022-10-31T00:00:00.000
CRECIENTE SUBITA,25386,LA MESA,CUNDINAMARCA,2022-10-30T00:00:00.000
MOVIMIENTO EN MASA,25386,LA MESA,CUNDINAMARCA,2022-10-30T00:00:00.000
VENDAVAL,41006,ACEVEDO,HUILA,2022-10-01T00:00:00.000
VENDAVAL,41298,GARZON,HUILA,2022-10-01T00:00:00.000
VENDAVAL,41660,SALADOBLANCO,HUILA,2022-10-05T00:00:00.000
MOVIMIENTO EN MASA,41396,LA PLATA,HUILA,2022-10-06T00:00:00.000
MOVIMIENTO EN MASA,41799,TELLO,HUILA,2022-10-29T00:00:00.000
MOVIMIENTO EN MASA,41791,TARQUI,HUILA,2022-11-01T00:00:00.000
INUNDACION,41551,PITALITO,HUILA,2022-10-27T00:00:00.000
VENDAVAL,41378,LA ARGENTINA,HUILA,2022-10-28T00:00:00.000
TEMPORAL,41359,ISNOS,HUILA,2022-10-27T00:00:00.000
MOVIMIENTO EN MASA,25653,SAN CAYETANO,CUNDINAMARCA,2022-11-01T00:00:00.000
CRECIENTE SUBITA,68298,GAMBITA,SANTANDER,2022-11-01T00:00:00.000
INUNDACION,76400,LA UNION,VALLE DEL CAUCA,2022-11-02T00:00:00.000
VENDAVAL,76622,ROLDANILLO,VALLE DEL CAUCA,2022-11-02T00:00:00.000
INUNDACION,76622,ROLDANILLO,VALLE DEL CAUCA,2022-11-02T00:00:00.000
MOVIMIENTO EN MASA,54109,BUCARASICA,NORTE DE SANTANDER,2022-11-01T00:00:00.000
INUNDACION,76100,BOLIVAR,VALLE DEL CAUCA,2022-11-02T00:00:00.000
INUNDACION,76100,BOLIVAR,VALLE DEL CAUCA,2022-11-02T00:00:00.000
INUNDACION,13268,EL PEÑON,BOLIVAR,2022-11-22T00:00:00.000
INUNDACION,13268,EL PEÑON,BOLIVAR,2022-11-04T00:00:00.000
INUNDACION,13300,HATILLO DE LOBA,BOLIVAR,2022-11-14T00:00:00.000
INUNDACION,13430,MAGANGUE,BOLIVAR,2022-05-04T00:00:00.000
INUNDACION,13433,MAHATES,BOLIVAR,2022-10-14T00:00:00.000
INUNDACION,13030,ALTOS DEL ROSARIO,BOLIVAR,2022-11-04T00:00:00.000
CRECIENTE SUBITA,68464,MOGOTES,SANTANDER,2022-11-02T00:00:00.000
INUNDACION,19418,LOPEZ DE MICAY,CAUCA,2022-11-03T00:00:00.000
VENDAVAL,19780,SUAREZ,CAUCA,2022-11-03T00:00:00.000
INUNDACION,8001,BARRANQUILLA,ATLANTICO,2022-11-03T00:00:00.000
INUNDACION,20175,CHIMICHAGUA,CESAR,2022-09-26T00:00:00.000
MOVIMIENTO EN MASA,52399,LA UNION,NARIÑO,2022-10-27T00:00:00.000
AVENIDA TORRENCIAL,52354,IMUES,NARIÑO,2022-10-28T00:00:00.000
MOVIMIENTO EN MASA,52678,SAMANIEGO,NARIÑO,2022-10-24T00:00:00.000
MOVIMIENTO EN MASA,52019,ALBAN,NARIÑO,2022-10-21T00:00:00.000
AVENIDA TORRENCIAL,68425,MACARAVITA,SANTANDER,2022-11-04T00:00:00.000
INUNDACION,44279,FONSECA,LA GUAJIRA,2022-11-05T00:00:00.000
INUNDACION,44035,ALBANIA,LA GUAJIRA,2022-11-04T00:00:00.000
CRECIENTE SUBITA,19455,MIRANDA,CAUCA,2022-11-05T00:00:00.000
INUNDACION,25736,SESQUILE,CUNDINAMARCA,2022-11-05T00:00:00.000
INUNDACION,25772,SUESCA,CUNDINAMARCA,2022-11-05T00:00:00.000
MOVIMIENTO EN MASA,41791,TARQUI,HUILA,2022-10-27T00:00:00.000
MOVIMIENTO EN MASA,41298,GARZON,HUILA,2022-10-27T00:00:00.000
INUNDACION,41001,NEIVA,HUILA,2022-10-26T00:00:00.000
MOVIMIENTO EN MASA,8549,PIOJO,ATLANTICO,2022-11-05T00:00:00.000
INUNDACION,8078,BARANOA,ATLANTICO,2022-11-05T00:00:00.000
INUNDACION,8849,USIACURI,ATLANTICO,2022-11-05T00:00:00.000
MOVIMIENTO EN MASA,8573,PUERTO COLOMBIA,ATLANTICO,2022-11-05T00:00:00.000
INUNDACION,13440,MARGARITA,BOLIVAR,2022-11-14T00:00:00.000
MOVIMIENTO EN MASA,68547,PIEDECUESTA,SANTANDER,2022-11-06T00:00:00.000
MOVIMIENTO EN MASA,25777,SUPATA,CUNDINAMARCA,2022-11-06T00:00:00.000
INUNDACION,25843,UBATE,CUNDINAMARCA,2022-11-06T00:00:00.000
INUNDACION,25148,CAPARRAPI,CUNDINAMARCA,2022-11-06T00:00:00.000
MOVIMIENTO EN MASA,25394,LA PALMA,CUNDINAMARCA,2022-11-07T00:00:00.000
MOVIMIENTO EN MASA,19473,MORALES,CAUCA,2022-10-10T00:00:00.000
INUNDACION,47745,SITIONUEVO,MAGDALENA,2022-11-08T00:00:00.000
MOVIMIENTO EN MASA,54172,CHINACOTA,NORTE DE SANTANDER,2022-11-08T00:00:00.000
AVENIDA TORRENCIAL,19760,SOTARA,CAUCA,2022-11-08T00:00:00.000
MOVIMIENTO EN MASA,19743,SILVIA,CAUCA,2022-11-08T00:00:00.000
CRECIENTE SUBITA,19743,SILVIA,CAUCA,2022-11-08T00:00:00.000
INUNDACION,63401,LA TEBAIDA,QUINDIO,2022-11-08T00:00:00.000
INUNDACION,25200,COGUA,CUNDINAMARCA,2022-11-07T00:00:00.000
INUNDACION,54398,LA PLAYA,NORTE DE SANTANDER,2022-11-04T00:00:00.000
VENDAVAL,54720,SARDINATA,NORTE DE SANTANDER,2022-11-04T00:00:00.000
INUNDACION,54518,PAMPLONA,NORTE DE SANTANDER,2022-11-08T00:00:00.000
MOVIMIENTO EN MASA,19355,INZA,CAUCA,2022-11-08T00:00:00.000
INUNDACION,13468,MOMPOS,BOLIVAR,2022-11-25T00:00:00.000
AVENIDA TORRENCIAL,23675,SAN BERNARDO DEL VIENTO,CORDOBA,2022-04-18T00:00:00.000
INUNDACION,44430,MAICAO,LA GUAJIRA,2022-11-08T00:00:00.000
INUNDACION,47161,CERRO SAN ANTONIO,MAGDALENA,2022-11-09T00:00:00.000
VENDAVAL,47161,CERRO SAN ANTONIO,MAGDALENA,2022-11-09T00:00:00.000
VENDAVAL,63401,LA TEBAIDA,QUINDIO,2022-11-07T00:00:00.000
INUNDACION,13549,PINILLOS,BOLIVAR,2022-11-12T00:00:00.000
VENDAVAL,76364,JAMUNDI,VALLE DEL CAUCA,2022-11-07T00:00:00.000
INUNDACION,47692,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,2022-11-20T00:00:00.000
MOVIMIENTO EN MASA,63111,BUENAVISTA,QUINDIO,2022-11-07T00:00:00.000
CRECIENTE SUBITA,63548,PIJAO,QUINDIO,2022-11-08T00:00:00.000
INUNDACION,54518,PAMPLONA,NORTE DE SANTANDER,2022-11-09T00:00:00.000
INUNDACION,54405,LOS PATIOS,NORTE DE SANTANDER,2022-11-09T00:00:00.000
MOVIMIENTO EN MASA,25867,VIANI,CUNDINAMARCA,2022-11-08T00:00:00.000
INUNDACION,25758,SOPO,CUNDINAMARCA,2022-11-09T00:00:00.000
INUNDACION,25377,LA CALERA,CUNDINAMARCA,2022-11-08T00:00:00.000
INUNDACION,13838,TURBANA,BOLIVAR,2022-11-09T00:00:00.000
INUNDACION,13580,REGIDOR,BOLIVAR,2022-11-04T00:00:00.000
MOVIMIENTO EN MASA,19622,ROSAS,CAUCA,2022-11-10T00:00:00.000
INUNDACION,5674,SAN VICENTE,ANTIOQUIA,2022-11-10T00:00:00.000
INUNDACION,5873,VIGIA DEL FUERTE,ANTIOQUIA,2022-11-09T00:00:00.000
CRECIENTE SUBITA,20001,VALLEDUPAR,CESAR,2022-11-10T00:00:00.000
VENDAVAL,17662,SAMANA,CALDAS,2022-11-09T00:00:00.000
VENDAVAL,17486,NEIRA,CALDAS,2022-11-08T00:00:00.000
AVENIDA TORRENCIAL,73168,CHAPARRAL,TOLIMA,2022-11-10T00:00:00.000
MOVIMIENTO EN MASA,54313,GRAMALOTE,NORTE DE SANTANDER,2022-11-10T00:00:00.000
MOVIMIENTO EN MASA,54520,PAMPLONITA,NORTE DE SANTANDER,2022-11-10T00:00:00.000
MOVIMIENTO EN MASA,54109,BUCARASICA,NORTE DE SANTANDER,2022-11-10T00:00:00.000
MOVIMIENTO EN MASA,19785,SUCRE,CAUCA,2022-11-10T00:00:00.000
INUNDACION,15759,SOGAMOSO,BOYACA,2022-11-08T00:00:00.000
AVENIDA TORRENCIAL,54871,VILLA CARO,NORTE DE SANTANDER,2022-11-10T00:00:00.000
INUNDACION,25290,FUSAGASUGA,CUNDINAMARCA,2022-11-09T00:00:00.000
MOVIMIENTO EN MASA,8849,USIACURI,ATLANTICO,2022-11-05T00:00:00.000
MOVIMIENTO EN MASA,11001,"BOGOTA, D.C.","BOGOTA, D.C.",2022-11-10T00:00:00.000
MOVIMIENTO EN MASA,5134,CAMPAMENTO,ANTIOQUIA,2022-11-06T00:00:00.000
MOVIMIENTO EN MASA,5212,COPACABANA,ANTIOQUIA,2022-07-28T00:00:00.000
AVENIDA TORRENCIAL,20443,MANAURE,CESAR,2022-11-09T00:00:00.000
MOVIMIENTO EN MASA,54518,PAMPLONA,NORTE DE SANTANDER,2022-11-10T00:00:00.000
INUNDACION,5212,COPACABANA,ANTIOQUIA,2022-08-20T00:00:00.000
MOVIMIENTO EN MASA,54001,CUCUTA,NORTE DE SANTANDER,2022-11-09T00:00:00.000
AVENIDA TORRENCIAL,54174,CHITAGA,NORTE DE SANTANDER,2022-11-09T00:00:00.000
INUNDACION,19743,SILVIA,CAUCA,2022-11-11T00:00:00.000
AVENIDA TORRENCIAL,5483,NARIÑO,ANTIOQUIA,2022-11-09T00:00:00.000
MOVIMIENTO EN MASA,5440,MARINILLA,ANTIOQUIA,2022-11-10T00:00:00.000
MOVIMIENTO EN MASA,54385,LA ESPERANZA,NORTE DE SANTANDER,2022-11-11T00:00:00.000
MOVIMIENTO EN MASA,54518,PAMPLONA,NORTE DE SANTANDER,2022-11-11T00:00:00.000
INUNDACION,66001,PEREIRA,RISARALDA,2022-11-11T00:00:00.000
INUNDACION,76318,GUACARI,VALLE DEL CAUCA,2022-11-11T00:00:00.000
MOVIMIENTO EN MASA,54099,BOCHALEMA,NORTE DE SANTANDER,2022-11-12T00:00:00.000
CRECIENTE SUBITA,54099,BOCHALEMA,NORTE DE SANTANDER,2022-11-12T00:00:00.000
MOVIMIENTO EN MASA,63548,PIJAO,QUINDIO,2022-11-12T00:00:00.000
INUNDACION,25377,LA CALERA,CUNDINAMARCA,2022-11-12T00:00:00.000
INUNDACION,11001,"BOGOTA, D.C.","BOGOTA, D.C.",2022-11-12T00:00:00.000
INUNDACION,13300,HATILLO DE LOBA,BOLIVAR,2022-11-10T00:00:00.000
EROSION,19418,LOPEZ DE MICAY,CAUCA,2022-11-12T00:00:00.000
MOVIMIENTO EN MASA,19821,TORIBIO,CAUCA,2022-11-12T00:00:00.000
CRECIENTE SUBITA,19001,POPAYAN,CAUCA,2022-11-12T00:00:00.000
MOVIMIENTO EN MASA,54498,OCAÑA,NORTE DE SANTANDER,2022-11-12T00:00:00.000
MOVIMIENTO EN MASA,25279,FOMEQUE,CUNDINAMARCA,2022-11-12T00:00:00.000
MOVIMIENTO EN MASA,25178,CHIPAQUE,CUNDINAMARCA,2022-11-12T00:00:00.000
MOVIMIENTO EN MASA,25797,TENA,CUNDINAMARCA,2022-11-12T00:00:00.000
INUNDACION,25797,TENA,CUNDINAMARCA,2022-11-12T00:00:00.000
INUNDACION,25183,CHOCONTA,CUNDINAMARCA,2022-11-12T00:00:00.000
VENDAVAL,25386,LA MESA,CUNDINAMARCA,2022-11-12T00:00:00.000
MOVIMIENTO EN MASA,68255,EL PLAYON,SANTANDER,2022-11-12T00:00:00.000
